temporada;data_jogo;rodada;time_casa;time_fora;gols_casa;gols_fora;placar;resultado
2018;2018-06-02 19:00:00;9;Vasco da Gama-RJ;Botafogo-RJ;1;2;1-2;Vitória Fora
2018;2018-06-02 21:00:00;9;Palmeiras-SP;Sao Paulo-SP;3;1;3-1;Vitória Casa
2018;2018-06-03 16:00:00;9;America-MG;Atletico-PR;3;1;3-1;Vitória Casa
2018;2018-06-03 16:00:00;9;Bahia-BA;Gremio-RS;0;2;0-2;Vitória Fora
2018;2018-06-03 16:00:00;9;Flamengo-RJ;Corinthians-SP;1;0;1-0;Vitória Casa
2018;2018-06-03 16:00:00;9;Santos-SP;Vitoria-BA;5;2;5-2;Vitória Casa
2018;2018-06-03 19:00:00;9;Ceara-CE;Cruzeiro-MG;0;1;0-1;Vitória Fora
2018;2018-06-04 20:00:00;9;Parana-PR;Fluminense-RJ;2;1;2-1;Vitória Casa
2018;2018-06-05 21:30:00;10;Sao Paulo-SP;Internacional-RS;0;0;0-0;Empate
2018;2018-06-06 19:30:00;10;Vitoria-BA;Chapecoense-SC;1;0;1-0;Vitória Casa
2018;2018-06-06 19:30:00;10;Botafogo-RJ;Ceara-CE;0;0;0-0;Empate
2018;2018-06-06 21:00:00;10;Corinthians-SP;Santos-SP;1;1;1-1;Empate
2018;2018-06-06 21:00:00;10;Sport-PE;Atletico-PR;1;0;1-0;Vitória Casa
2018;2018-06-06 21:45:00;10;Cruzeiro-MG;Vasco da Gama-RJ;1;1;1-1;Empate
2018;2018-06-06 21:45:00;10;Gremio-RS;Palmeiras-SP;0;2;0-2;Vitória Fora
2018;2018-06-07 20:00:00;10;Fluminense-RJ;Flamengo-RJ;0;2;0-2;Vitória Fora
2018;2018-06-07 20:00:00;10;Parana-PR;Bahia-BA;1;0;1-0;Vitória Casa
2018;2018-06-07 21:00:00;10;America-MG;Atletico-MG;1;3;1-3;Vitória Fora
2018;2018-06-09 16:00:00;11;Atletico-PR;Sao Paulo-SP;0;1;0-1;Vitória Fora
2018;2018-06-09 19:00:00;11;Chapecoense-SC;Cruzeiro-MG;2;0;2-0;Vitória Casa
2018;2018-06-09 19:00:00;11;Vasco da Gama-RJ;Sport-PE;3;2;3-2;Vitória Casa
2018;2018-06-09 21:00:00;11;Corinthians-SP;Vitoria-BA;0;0;0-0;Empate
2018;2018-06-10 16:00:00;11;Gremio-RS;America-MG;1;0;1-0;Vitória Casa
2018;2018-06-10 16:00:00;11;Atletico-MG;Fluminense-RJ;5;2;5-2;Vitória Casa
2018;2018-06-10 16:00:00;11;Bahia-BA;Botafogo-RJ;3;3;3-3;Empate
2018;2018-06-10 16:00:00;11;Ceara-CE;Palmeiras-SP;2;2;2-2;Empate
2018;2018-06-10 19:00:00;11;Flamengo-RJ;Parana-PR;2;0;2-0;Vitória Casa
2018;2018-06-10 19:00:00;11;Santos-SP;Internacional-RS;1;2;1-2;Vitória Fora
2018;2018-06-12 21:30:00;12;Sao Paulo-SP;Vitoria-BA;3;0;3-0;Vitória Casa
2018;2018-06-13 16:00:00;12;America-MG;Chapecoense-SC;0;0;0-0;Empate
2018;2018-06-13 19:00:00;12;Fluminense-RJ;Santos-SP;0;1;0-1;Vitória Fora
2018;2018-06-13 19:30:00;12;Sport-PE;Gremio-RS;0;0;0-0;Empate
2018;2018-06-13 19:30:00;12;Parana-PR;Cruzeiro-MG;1;1;1-1;Empate
2018;2018-06-13 21:00:00;12;Botafogo-RJ;Atletico-PR;2;0;2-0;Vitória Casa
2018;2018-06-13 21:00:00;12;Palmeiras-SP;Flamengo-RJ;1;1;1-1;Empate
2018;2018-06-13 21:45:00;12;Atletico-MG;Ceara-CE;2;1;2-1;Vitória Casa
2018;2018-06-13 21:45:00;12;Bahia-BA;Corinthians-SP;1;0;1-0;Vitória Casa
2018;2018-06-13 21:45:00;12;Internacional-RS;Vasco da Gama-RJ;3;1;3-1;Vitória Casa
2018;2018-07-18 19:30:00;13;Ceara-CE;Sport-PE;1;0;1-0;Vitória Casa
2018;2018-07-18 21:00:00;13;Vitoria-BA;Parana-PR;1;0;1-0;Vitória Casa
2018;2018-07-18 21:45:00;13;Gremio-RS;Atletico-MG;2;0;2-0;Vitória Casa
2018;2018-07-18 21:45:00;13;Corinthians-SP;Botafogo-RJ;2;0;2-0;Vitória Casa
2018;2018-07-18 21:45:00;13;Flamengo-RJ;Sao Paulo-SP;0;1;0-1;Vitória Fora
2018;2018-07-19 19:30:00;13;Cruzeiro-MG;America-MG;3;1;3-1;Vitória Casa
2018;2018-07-19 19:30:00;13;Chapecoense-SC;Bahia-BA;1;1;1-1;Empate
2018;2018-07-19 20:00:00;13;Vasco da Gama-RJ;Fluminense-RJ;1;1;1-1;Empate
2018;2018-07-19 20:00:00;13;Santos-SP;Palmeiras-SP;1;1;1-1;Empate
2018;2018-07-19 21:00:00;13;Atletico-PR;Internacional-RS;2;2;2-2;Empate
2018;2018-07-21 19:00:00;14;Flamengo-RJ;Botafogo-RJ;2;0;2-0;Vitória Casa
2018;2018-07-21 21:00:00;14;Sao Paulo-SP;Corinthians-SP;3;1;3-1;Vitória Casa
2018;2018-07-22 16:00:00;14;Parana-PR;America-MG;1;0;1-0;Vitória Casa
2018;2018-07-22 16:00:00;14;Bahia-BA;Vitoria-BA;4;1;4-1;Vitória Casa
2018;2018-07-22 16:00:00;14;Vasco da Gama-RJ;Gremio-RS;1;0;1-0;Vitória Casa
2018;2018-07-22 16:00:00;14;Sport-PE;Fluminense-RJ;1;2;1-2;Vitória Fora
2018;2018-07-22 16:00:00;14;Palmeiras-SP;Atletico-MG;3;2;3-2;Vitória Casa
2018;2018-07-22 19:00:00;14;Cruzeiro-MG;Atletico-PR;2;1;2-1;Vitória Casa
2018;2018-07-22 19:00:00;14;Chapecoense-SC;Santos-SP;0;0;0-0;Empate
2018;2018-07-23 20:00:00;14;Internacional-RS;Ceara-CE;1;0;1-0;Vitória Casa
2018;2018-07-25 19:30:00;15;Fluminense-RJ;Palmeiras-SP;1;0;1-0;Vitória Casa
2018;2018-07-25 21:00:00;15;Atletico-MG;Parana-PR;2;0;2-0;Vitória Casa
2018;2018-07-25 21:45:00;15;Santos-SP;Flamengo-RJ;1;1;1-1;Empate
2018;2018-07-25 21:45:00;15;Corinthians-SP;Cruzeiro-MG;2;0;2-0;Vitória Casa
2018;2018-07-26 19:30:00;15;Vitoria-BA;Sport-PE;1;0;1-0;Vitória Casa
2018;2018-07-26 19:30:00;15;Botafogo-RJ;Chapecoense-SC;1;0;1-0;Vitória Casa
2018;2018-07-26 19:30:00;15;Gremio-RS;Sao Paulo-SP;2;1;2-1;Vitória Casa
2018;2018-07-26 20:00:00;15;America-MG;Internacional-RS;2;1;2-1;Vitória Casa
2018;2018-08-29 19:30:00;15;Ceara-CE;Bahia-BA;0;2;0-2;Vitória Fora
2018;2018-08-29 19:30:00;15;Atletico-PR;Vasco da Gama-RJ;1;0;1-0;Vitória Casa
2018;2018-07-28 16:00:00;16;Ceara-CE;Fluminense-RJ;1;0;1-0;Vitória Casa
2018;2018-07-29 11:00:00;16;Palmeiras-SP;Parana-PR;3;0;3-0;Vitória Casa
2018;2018-07-29 11:00:00;16;Vasco da Gama-RJ;Corinthians-SP;1;4;1-4;Vitória Fora
2018;2018-07-29 16:00:00;16;Flamengo-RJ;Sport-PE;4;1;4-1;Vitória Casa
2018;2018-07-29 16:00:00;16;Internacional-RS;Botafogo-RJ;3;0;3-0;Vitória Casa
2018;2018-07-29 16:00:00;16;Cruzeiro-MG;Sao Paulo-SP;0;2;0-2;Vitória Fora
2018;2018-07-29 16:00:00;16;Atletico-PR;Vitoria-BA;4;0;4-0;Vitória Casa
2018;2018-07-29 19:00:00;16;Santos-SP;America-MG;0;1;0-1;Vitória Fora
2018;2018-07-29 19:00:00;16;Chapecoense-SC;Gremio-RS;1;1;1-1;Empate
2018;2018-07-30 20:00:00;16;Bahia-BA;Atletico-MG;2;2;2-2;Empate
2018;2018-08-04 16:00:00;17;Botafogo-RJ;Santos-SP;0;0;0-0;Empate
2018;2018-08-04 19:00:00;17;Gremio-RS;Flamengo-RJ;2;0;2-0;Vitória Casa
2018;2018-08-04 21:00:00;17;Corinthians-SP;Atletico-PR;0;0;0-0;Empate
2018;2018-08-05 16:00:00;17;Sao Paulo-SP;Vasco da Gama-RJ;2;1;2-1;Vitória Casa
2018;2018-08-05 16:00:00;17;Parana-PR;Ceara-CE;0;1;0-1;Vitória Fora
2018;2018-08-05 16:00:00;17;America-MG;Palmeiras-SP;0;0;0-0;Empate
2018;2018-08-05 16:00:00;17;Vitoria-BA;Cruzeiro-MG;1;1;1-1;Empate
2018;2018-08-05 19:00:00;17;Sport-PE;Chapecoense-SC;1;1;1-1;Empate
2018;2018-08-05 19:00:00;17;Fluminense-RJ;Bahia-BA;1;1;1-1;Empate
2018;2018-08-06 20:00:00;17;Atletico-MG;Internacional-RS;0;1;0-1;Vitória Fora
2018;2018-08-11 16:00:00;18;Ceara-CE;Atletico-PR;0;0;0-0;Empate
2018;2018-08-11 19:00:00;18;Bahia-BA;America-MG;1;0;1-0;Vitória Casa
2018;2018-08-12 11:00:00;18;Atletico-MG;Santos-SP;3;1;3-1;Vitória Casa
2018;2018-08-12 11:00:00;18;Parana-PR;Botafogo-RJ;1;1;1-1;Empate
2018;2018-08-12 16:00:00;18;Sport-PE;Sao Paulo-SP;1;3;1-3;Vitória Fora
2018;2018-08-12 16:00:00;18;Chapecoense-SC;Corinthians-SP;2;1;2-1;Vitória Casa
2018;2018-08-12 16:00:00;18;Flamengo-RJ;Cruzeiro-MG;1;0;1-0;Vitória Casa
2018;2018-08-12 19:00:00;18;Gremio-RS;Vitoria-BA;4;0;4-0;Vitória Casa
2018;2018-08-12 19:00:00;18;Palmeiras-SP;Vasco da Gama-RJ;1;0;1-0;Vitória Casa
2018;2018-08-13 20:00:00;18;Fluminense-RJ;Internacional-RS;0;3;0-3;Vitória Fora
2018;2018-08-18 16:00:00;19;Santos-SP;Sport-PE;3;0;3-0;Vitória Casa
2018;2018-08-18 19:00:00;19;Corinthians-SP;Gremio-RS;0;1;0-1;Vitória Fora
2018;2018-08-19 11:00:00;19;Internacional-RS;Parana-PR;1;0;1-0;Vitória Casa
2018;2018-08-19 11:00:00;19;Atletico-PR;Flamengo-RJ;3;0;3-0;Vitória Casa
2018;2018-08-19 16:00:00;19;Botafogo-RJ;Atletico-MG;0;3;0-3;Vitória Fora
2018;2018-08-19 16:00:00;19;Cruzeiro-MG;Bahia-BA;1;1;1-1;Empate
2018;2018-08-19 16:00:00;19;Vitoria-BA;Palmeiras-SP;0;3;0-3;Vitória Fora
2018;2018-08-19 19:00:00;19;Sao Paulo-SP;Chapecoense-SC;2;0;2-0;Vitória Casa
2018;2018-08-19 19:00:00;19;America-MG;Fluminense-RJ;0;0;0-0;Empate
2018;2018-08-20 20:00:00;19;Vasco da Gama-RJ;Ceara-CE;1;1;1-1;Empate
2018;2018-08-08 19:30:00;20;Ceara-CE;Santos-SP;1;1;1-1;Empate
2018;2018-08-22 19:30:00;20;Parana-PR;Sao Paulo-SP;1;1;1-1;Empate
2018;2018-08-22 19:30:00;20;Bahia-BA;Internacional-RS;0;1;0-1;Vitória Fora
2018;2018-08-22 21:00:00;20;Sport-PE;America-MG;0;2;0-2;Vitória Fora
2018;2018-08-22 21:00:00;20;Palmeiras-SP;Botafogo-RJ;2;0;2-0;Vitória Casa
2018;2018-08-22 21:45:00;20;Gremio-RS;Cruzeiro-MG;1;1;1-1;Empate
2018;2018-08-22 21:45:00;20;Fluminense-RJ;Corinthians-SP;1;0;1-0;Vitória Casa
2018;2018-08-23 19:30:00;20;Flamengo-RJ;Vitoria-BA;1;0;1-0;Vitória Casa
2018;2018-08-23 20:00:00;20;Atletico-MG;Vasco da Gama-RJ;0;0;0-0;Empate
2018;2018-09-13 20:00:00;20;Chapecoense-SC;Atletico-PR;2;1;2-1;Vitória Casa
2018;2018-08-25 16:00:00;21;Santos-SP;Bahia-BA;2;0;2-0;Vitória Casa
2018;2018-08-25 19:00:00;21;Corinthians-SP;Parana-PR;1;0;1-0;Vitória Casa
2018;2018-08-25 19:00:00;21;Atletico-PR;Gremio-RS;2;1;2-1;Vitória Casa
2018;2018-08-25 21:00:00;21;Botafogo-RJ;Sport-PE;2;0;2-0;Vitória Casa
2018;2018-08-25 21:00:00;21;Cruzeiro-MG;Fluminense-RJ;2;1;2-1;Vitória Casa
2018;2018-08-26 11:00:00;21;Sao Paulo-SP;Ceara-CE;1;0;1-0;Vitória Casa
2018;2018-08-26 16:00:00;21;Internacional-RS;Palmeiras-SP;0;0;0-0;Empate
2018;2018-08-26 16:00:00;21;Vitoria-BA;Atletico-MG;1;0;1-0;Vitória Casa
2018;2018-08-26 16:00:00;21;America-MG;Flamengo-RJ;2;2;2-2;Empate
2018;2018-08-26 19:00:00;21;Vasco da Gama-RJ;Chapecoense-SC;3;1;3-1;Vitória Casa
2018;2018-09-01 16:00:00;22;Vitoria-BA;America-MG;1;0;1-0;Vitória Casa
2018;2018-09-01 16:00:00;22;Gremio-RS;Botafogo-RJ;4;0;4-0;Vitória Casa
2018;2018-09-01 19:00:00;22;Vasco da Gama-RJ;Santos-SP;0;3;0-3;Vitória Fora
2018;2018-09-01 21:00:00;22;Corinthians-SP;Atletico-MG;1;1;1-1;Empate
2018;2018-09-02 11:00:00;22;Flamengo-RJ;Ceara-CE;0;1;0-1;Vitória Fora
2018;2018-09-02 16:00:00;22;Atletico-PR;Bahia-BA;2;0;2-0;Vitória Casa
2018;2018-09-02 16:00:00;22;Sport-PE;Parana-PR;1;0;1-0;Vitória Casa
2018;2018-09-02 16:00:00;22;Sao Paulo-SP;Fluminense-RJ;1;1;1-1;Empate
2018;2018-09-02 19:00:00;22;Cruzeiro-MG;Internacional-RS;0;0;0-0;Empate
2018;2018-09-02 19:00:00;22;Chapecoense-SC;Palmeiras-SP;1;2;1-2;Vitória Fora
2018;2018-09-05 19:30:00;23;Bahia-BA;Sport-PE;2;0;2-0;Vitória Casa
2018;2018-09-05 19:30:00;23;Botafogo-RJ;Cruzeiro-MG;1;1;1-1;Empate
2018;2018-09-05 20:00:00;23;Ceara-CE;Corinthians-SP;2;1;2-1;Vitória Casa
2018;2018-09-05 21:00:00;23;Parana-PR;Chapecoense-SC;1;1;1-1;Empate
2018;2018-09-05 21:00:00;23;Palmeiras-SP;Atletico-PR;2;0;2-0;Vitória Casa
2018;2018-09-05 21:45:00;23;Internacional-RS;Flamengo-RJ;2;1;2-1;Vitória Casa
2018;2018-09-05 21:45:00;23;Atletico-MG;Sao Paulo-SP;1;0;1-0;Vitória Casa
2018;2018-09-06 19:00:00;23;Fluminense-RJ;Vitoria-BA;0;0;0-0;Empate
2018;2018-09-06 19:00:00;23;Santos-SP;Gremio-RS;0;0;0-0;Empate
2018;2018-09-06 20:00:00;23;America-MG;Vasco da Gama-RJ;2;1;2-1;Vitória Casa
2018;2018-09-08 16:00:00;24;Sport-PE;Cruzeiro-MG;0;0;0-0;Empate
2018;2018-09-08 19:00:00;24;Sao Paulo-SP;Bahia-BA;1;0;1-0;Vitória Casa
2018;2018-09-08 21:00:00;24;Flamengo-RJ;Chapecoense-SC;2;0;2-0;Vitória Casa
2018;2018-09-09 16:00:00;24;Internacional-RS;Gremio-RS;1;0;1-0;Vitória Casa
2018;2018-09-09 16:00:00;24;Palmeiras-SP;Corinthians-SP;1;0;1-0;Vitória Casa
2018;2018-09-09 16:00:00;24;America-MG;Ceara-CE;0;0;0-0;Empate
2018;2018-09-09 16:00:00;24;Fluminense-RJ;Botafogo-RJ;1;0;1-0;Vitória Casa
2018;2018-09-09 19:00:00;24;Vitoria-BA;Vasco da Gama-RJ;1;0;1-0;Vitória Casa
2018;2018-09-09 19:00:00;24;Parana-PR;Santos-SP;0;2;0-2;Vitória Fora
2018;2018-09-10 20:00:00;24;Atletico-MG;Atletico-PR;3;1;3-1;Vitória Casa
2018;2018-09-15 16:00:00;25;Gremio-RS;Parana-PR;2;0;2-0;Vitória Casa
2018;2018-09-15 16:00:00;25;Ceara-CE;Vitoria-BA;2;0;2-0;Vitória Casa
2018;2018-09-15 19:00:00;25;Vasco da Gama-RJ;Flamengo-RJ;1;1;1-1;Empate
2018;2018-09-16 11:00:00;25;Botafogo-RJ;America-MG;1;0;1-0;Vitória Casa
2018;2018-09-16 16:00:00;25;Santos-SP;Sao Paulo-SP;0;0;0-0;Empate
2018;2018-09-16 16:00:00;25;Cruzeiro-MG;Atletico-MG;0;0;0-0;Empate
2018;2018-09-16 16:00:00;25;Bahia-BA;Palmeiras-SP;1;1;1-1;Empate
2018;2018-09-16 16:00:00;25;Atletico-PR;Fluminense-RJ;3;1;3-1;Vitória Casa
2018;2018-09-16 19:00:00;25;Corinthians-SP;Sport-PE;2;1;2-1;Vitória Casa
2018;2018-09-17 20:00:00;25;Chapecoense-SC;Internacional-RS;2;1;2-1;Vitória Casa
2018;2018-09-22 16:00:00;26;Sao Paulo-SP;America-MG;1;1;1-1;Empate
2018;2018-09-23 11:00:00;26;Gremio-RS;Ceara-CE;3;2;3-2;Vitória Casa
2018;2018-09-23 16:00:00;26;Flamengo-RJ;Atletico-MG;2;1;2-1;Vitória Casa
2018;2018-09-23 16:00:00;26;Atletico-PR;Parana-PR;3;0;3-0;Vitória Casa
2018;2018-09-23 16:00:00;26;Corinthians-SP;Internacional-RS;1;1;1-1;Empate
2018;2018-09-23 18:00:00;26;Vitoria-BA;Botafogo-RJ;3;4;3-4;Vitória Fora
2018;2018-09-23 18:00:00;26;Sport-PE;Palmeiras-SP;0;1;0-1;Vitória Fora
2018;2018-09-23 19:00:00;26;Cruzeiro-MG;Santos-SP;2;1;2-1;Vitória Casa
2018;2018-09-24 20:00:00;26;Chapecoense-SC;Fluminense-RJ;1;2;1-2;Vitória Fora
2018;2018-09-24 20:00:00;26;Vasco da Gama-RJ;Bahia-BA;2;1;2-1;Vitória Casa
2018;2018-09-29 16:00:00;27;Fluminense-RJ;Gremio-RS;0;1;0-1;Vitória Fora
2018;2018-09-29 19:00:00;27;America-MG;Corinthians-SP;0;0;0-0;Empate
2018;2018-09-29 21:00:00;27;Bahia-BA;Flamengo-RJ;0;0;0-0;Empate
2018;2018-09-30 11:00:00;27;Palmeiras-SP;Cruzeiro-MG;3;1;3-1;Vitória Casa
2018;2018-09-30 16:00:00;27;Internacional-RS;Vitoria-BA;2;1;2-1;Vitória Casa
2018;2018-09-30 16:00:00;27;Atletico-MG;Sport-PE;5;2;5-2;Vitória Casa
2018;2018-09-30 16:00:00;27;Santos-SP;Atletico-PR;1;0;1-0;Vitória Casa
2018;2018-09-30 16:00:00;27;Botafogo-RJ;Sao Paulo-SP;2;2;2-2;Empate
2018;2018-09-30 19:00:00;27;Ceara-CE;Chapecoense-SC;3;1;3-1;Vitória Casa
2018;2018-10-01 20:00:00;27;Parana-PR;Vasco da Gama-RJ;1;1;1-1;Empate
2018;2018-10-05 19:00:00;28;Sport-PE;Internacional-RS;2;1;2-1;Vitória Casa
2018;2018-10-05 21:00:00;28;Corinthians-SP;Flamengo-RJ;0;3;0-3;Vitória Fora
2018;2018-10-05 21:30:00;28;Vitoria-BA;Santos-SP;0;1;0-1;Vitória Fora
2018;2018-10-06 16:00:00;28;Atletico-PR;America-MG;4;0;4-0;Vitória Casa
2018;2018-10-06 16:00:00;28;Chapecoense-SC;Atletico-MG;1;0;1-0;Vitória Casa
2018;2018-10-06 18:00:00;28;Sao Paulo-SP;Palmeiras-SP;0;2;0-2;Vitória Fora
2018;2018-10-06 21:00:00;28;Gremio-RS;Bahia-BA;2;2;2-2;Empate
2018;2018-10-08 20:00:00;28;Fluminense-RJ;Parana-PR;4;0;4-0;Vitória Casa
2018;2018-10-09 21:00:00;28;Botafogo-RJ;Vasco da Gama-RJ;1;1;1-1;Empate
2018;2018-10-24 19:30:00;28;Cruzeiro-MG;Ceara-CE;0;2;0-2;Vitória Fora
2018;2018-10-13 17:00:00;29;Flamengo-RJ;Fluminense-RJ;3;0;3-0;Vitória Casa
2018;2018-10-13 19:00:00;29;Santos-SP;Corinthians-SP;1;0;1-0;Vitória Casa
2018;2018-10-13 21:00:00;29;Bahia-BA;Parana-PR;2;0;2-0;Vitória Casa
2018;2018-10-14 11:00:00;29;Chapecoense-SC;Vitoria-BA;0;1;0-1;Vitória Fora
2018;2018-10-14 16:00:00;29;Palmeiras-SP;Gremio-RS;2;0;2-0;Vitória Casa
2018;2018-10-14 16:00:00;29;Internacional-RS;Sao Paulo-SP;3;1;3-1;Vitória Casa
2018;2018-10-14 16:00:00;29;Vasco da Gama-RJ;Cruzeiro-MG;2;0;2-0;Vitória Casa
2018;2018-10-14 19:00:00;29;Atletico-PR;Sport-PE;4;0;4-0;Vitória Casa
2018;2018-10-14 19:00:00;29;Atletico-MG;America-MG;0;0;0-0;Empate
2018;2018-10-15 20:00:00;29;Ceara-CE;Botafogo-RJ;0;0;0-0;Empate
2018;2018-10-20 16:00:00;30;Botafogo-RJ;Bahia-BA;0;1;0-1;Vitória Fora
2018;2018-10-20 16:00:00;30;America-MG;Gremio-RS;1;1;1-1;Empate
2018;2018-10-20 19:00:00;30;Sao Paulo-SP;Atletico-PR;0;0;0-0;Empate
2018;2018-10-20 19:00:00;30;Sport-PE;Vasco da Gama-RJ;2;1;2-1;Vitória Casa
2018;2018-10-21 16:00:00;30;Vitoria-BA;Corinthians-SP;2;2;2-2;Empate
2018;2018-10-21 16:00:00;30;Fluminense-RJ;Atletico-MG;1;0;1-0;Vitória Casa
2018;2018-10-21 16:00:00;30;Palmeiras-SP;Ceara-CE;2;1;2-1;Vitória Casa
2018;2018-10-21 19:00:00;30;Cruzeiro-MG;Chapecoense-SC;3;0;3-0;Vitória Casa
2018;2018-10-21 19:00:00;30;Parana-PR;Flamengo-RJ;0;4;0-4;Vitória Fora
2018;2018-10-22 20:00:00;30;Internacional-RS;Santos-SP;2;2;2-2;Empate
2018;2018-10-26 19:30:00;31;Vitoria-BA;Sao Paulo-SP;0;1;0-1;Vitória Fora
2018;2018-10-26 21:30:00;31;Vasco da Gama-RJ;Internacional-RS;1;1;1-1;Empate
2018;2018-10-27 16:30:00;31;Santos-SP;Fluminense-RJ;3;0;3-0;Vitória Casa
2018;2018-10-27 16:30:00;31;Gremio-RS;Sport-PE;3;4;3-4;Vitória Fora
2018;2018-10-27 19:00:00;31;Corinthians-SP;Bahia-BA;2;1;2-1;Vitória Casa
2018;2018-10-27 19:00:00;31;Flamengo-RJ;Palmeiras-SP;1;1;1-1;Empate
2018;2018-10-27 19:00:00;31;Chapecoense-SC;America-MG;1;0;1-0;Vitória Casa
2018;2018-10-27 21:00:00;31;Cruzeiro-MG;Parana-PR;3;1;3-1;Vitória Casa
2018;2018-10-27 21:00:00;31;Atletico-PR;Botafogo-RJ;2;1;2-1;Vitória Casa
2018;2018-10-29 20:00:00;31;Ceara-CE;Atletico-MG;2;1;2-1;Vitória Casa
2018;2018-11-03 17:00:00;32;Atletico-MG;Gremio-RS;0;1;0-1;Vitória Fora
2018;2018-11-03 17:00:00;32;Fluminense-RJ;Vasco da Gama-RJ;0;1;0-1;Vitória Fora
2018;2018-11-03 19:00:00;32;Palmeiras-SP;Santos-SP;3;2;3-2;Vitória Casa
2018;2018-11-04 17:00:00;32;Parana-PR;Vitoria-BA;1;1;1-1;Empate
2018;2018-11-04 17:00:00;32;America-MG;Cruzeiro-MG;1;2;1-2;Vitória Fora
2018;2018-11-04 17:00:00;32;Sao Paulo-SP;Flamengo-RJ;2;2;2-2;Empate
2018;2018-11-04 17:00:00;32;Botafogo-RJ;Corinthians-SP;1;0;1-0;Vitória Casa
2018;2018-11-04 19:00:00;32;Bahia-BA;Chapecoense-SC;1;0;1-0;Vitória Casa
2018;2018-11-04 19:00:00;32;Internacional-RS;Atletico-PR;2;1;2-1;Vitória Casa
2018;2018-11-05 20:00:00;32;Sport-PE;Ceara-CE;1;0;1-0;Vitória Casa
2018;2018-11-10 17:00:00;33;America-MG;Parana-PR;0;1;0-1;Vitória Fora
2018;2018-11-10 17:00:00;33;Corinthians-SP;Sao Paulo-SP;1;1;1-1;Empate
2018;2018-11-10 19:00:00;33;Botafogo-RJ;Flamengo-RJ;2;1;2-1;Vitória Casa
2018;2018-11-10 19:00:00;33;Atletico-PR;Cruzeiro-MG;2;0;2-0;Vitória Casa
2018;2018-11-11 17:00:00;33;Atletico-MG;Palmeiras-SP;1;1;1-1;Empate
2018;2018-11-11 17:00:00;33;Gremio-RS;Vasco da Gama-RJ;2;1;2-1;Vitória Casa
2018;2018-11-11 17:00:00;33;Ceara-CE;Internacional-RS;1;1;1-1;Empate
2018;2018-11-11 17:00:00;33;Vitoria-BA;Bahia-BA;2;2;2-2;Empate
2018;2018-11-11 19:00:00;33;Fluminense-RJ;Sport-PE;0;0;0-0;Empate
2018;2018-11-12 20:00:00;33;Santos-SP;Chapecoense-SC;0;1;0-1;Vitória Fora
2018;2018-11-14 19:30:00;34;Vasco da Gama-RJ;Atletico-PR;1;1;1-1;Empate
2018;2018-11-14 21:00:00;34;Parana-PR;Atletico-MG;0;1;0-1;Vitória Fora
2018;2018-11-14 21:00:00;34;Bahia-BA;Ceara-CE;2;1;2-1;Vitória Casa
2018;2018-11-14 21:45:00;34;Palmeiras-SP;Fluminense-RJ;3;0;3-0;Vitória Casa
2018;2018-11-14 21:45:00;34;Cruzeiro-MG;Corinthians-SP;1;0;1-0;Vitória Casa
2018;2018-11-14 21:45:00;34;Sport-PE;Vitoria-BA;0;0;0-0;Empate
2018;2018-11-15 17:00:00;34;Chapecoense-SC;Botafogo-RJ;0;1;0-1;Vitória Fora
2018;2018-11-15 17:00:00;34;Flamengo-RJ;Santos-SP;1;0;1-0;Vitória Casa
2018;2018-11-15 19:00:00;34;Sao Paulo-SP;Gremio-RS;1;1;1-1;Empate
2018;2018-11-15 21:00:00;34;Internacional-RS;America-MG;2;0;2-0;Vitória Casa
2018;2018-11-17 19:00:00;35;Vitoria-BA;Atletico-PR;1;2;1-2;Vitória Fora
2018;2018-11-17 19:00:00;35;Corinthians-SP;Vasco da Gama-RJ;1;0;1-0;Vitória Casa
2018;2018-11-17 21:00:00;35;Atletico-MG;Bahia-BA;1;0;1-0;Vitória Casa
2018;2018-11-18 17:00:00;35;Botafogo-RJ;Internacional-RS;1;0;1-0;Vitória Casa
2018;2018-11-18 17:00:00;35;Sport-PE;Flamengo-RJ;0;1;0-1;Vitória Fora
2018;2018-11-18 17:00:00;35;America-MG;Santos-SP;2;1;2-1;Vitória Casa
2018;2018-11-18 17:00:00;35;Parana-PR;Palmeiras-SP;1;1;1-1;Empate
2018;2018-11-18 19:00:00;35;Gremio-RS;Chapecoense-SC;2;0;2-0;Vitória Casa
2018;2018-11-18 19:00:00;35;Sao Paulo-SP;Cruzeiro-MG;1;0;1-0;Vitória Casa
2018;2018-11-19 20:00:00;35;Fluminense-RJ;Ceara-CE;0;0;0-0;Empate
2018;2018-11-21 19:30:00;36;Internacional-RS;Atletico-MG;1;2;1-2;Vitória Fora
2018;2018-11-21 21:00:00;36;Santos-SP;Botafogo-RJ;1;1;1-1;Empate
2018;2018-11-21 21:45:00;36;Cruzeiro-MG;Vitoria-BA;3;0;3-0;Vitória Casa
2018;2018-11-21 21:45:00;36;Atletico-PR;Corinthians-SP;1;0;1-0;Vitória Casa
2018;2018-11-21 21:45:00;36;Flamengo-RJ;Gremio-RS;2;0;2-0;Vitória Casa
2018;2018-11-21 21:45:00;36;Palmeiras-SP;America-MG;4;0;4-0;Vitória Casa
2018;2018-11-22 20:00:00;36;Vasco da Gama-RJ;Sao Paulo-SP;2;0;2-0;Vitória Casa
